id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
710103558,0,50,M,3,doutorado,solteiro,"$120K +",blue,31,4,2,1,"3.234,67","1.354,89",28
715952883,0,73,M,0,"ensino medio",casado,"$40K - $60K",blue,36,5,2,3,"4.469,13","1.765,87",34
719731458,0,56,M,3,na,na,"$40K - $60K",blue,46,6,4,3,"2.910,90","1.192,62",27
772390908,1,59,M,0,"ensino medio",solteiro,"$40K - $60K",blue,48,2,3,4,"3.616,78","687,81",17
787348608,0,70,M,0,"ensino medio",casado,"menos que $40K",blue,56,3,3,2,"3.252,00","1.227,27",15
709485033,0,55,F,2,"ensino medio",casado,"menos que $40K",blue,36,4,3,3,"2.358,65","1.737,67",26
715432608,0,43,M,4,na,solteiro,"$60K - $80K",blue,36,4,0,1,"22.322,23","1.348,37",34
799471833,0,45,M,1,"sem educacao formal",solteiro,"$120K +",blue,39,4,2,2,"3.133,64","1.435,15",38
714187533,0,45,F,2,"sem educacao formal",solteiro,"$40K - $60K",blue,35,2,0,3,"3.540,83","1.321,66",28
779656908,0,40,M,1,mestrado,casado,"$40K - $60K",blue,23,6,2,3,"6.990,30","1.479,15",29
788950158,0,36,M,2,graduacao,na,"$80K - $120K",blue,22,2,3,2,"34.516,27","1.283,15",39
778867533,1,59,F,0,doutorado,casado,"$40K - $60K",blue,40,1,1,4,"1.438,04","689,19",23
710620383,0,43,M,4,na,casado,"$60K - $80K",blue,35,6,2,3,"24.396,59","965,54",17
778661358,0,46,F,1,na,casado,"menos que $40K",blue,36,2,2,3,"2.474,33","1.541,84",40
789483333,0,41,M,2,"sem educacao formal",casado,"$40K - $60K",blue,32,5,3,1,"5.214,54","1.258,13",23
809855808,0,51,F,2,mestrado,casado,"menos que $40K",blue,46,5,2,2,"5.207,14","1.339,25",20
718464258,0,51,F,3,na,na,"menos que $40K",blue,25,2,2,2,"9.512,92","1.007,35",22
708528483,0,43,F,4,mestrado,divorciado,na,blue,23,6,2,3,"3.187,02","1.387,10",33
771809733,1,64,F,0,"ensino medio",casado,"$40K - $60K",blue,53,1,3,3,"3.353,71","960,89",18
719942883,0,54,M,5,mestrado,casado,"$60K - $80K",blue,38,3,3,3,"2.290,00","1.119,88",18
807226683,0,48,M,3,na,solteiro,"$40K - $60K",blue,43,6,3,1,"5.279,39","1.642,10",41
717806133,0,40,M,2,"sem educacao formal",divorciado,"$60K - $80K",blue,29,5,0,3,"23.603,57","1.382,43",31
720615708,0,57,M,0,"sem educacao formal",casado,"$40K - $60K",blue,45,6,2,2,"2.601,63","1.232,15",32
714511758,0,45,M,4,mestrado,solteiro,"$80K - $120K",blue,40,4,0,3,"6.363,60","1.542,87",16
715050408,0,41,M,3,"ensino medio",solteiro,"$80K - $120K",blue,36,4,3,3,"8.029,36","1.094,01",32
721132233,0,42,F,4,"sem educacao formal",casado,"menos que $40K",blue,31,2,2,2,"2.410,63","1.217,56",30
719211558,1,45,M,2,mestrado,solteiro,"$60K - $80K",blue,36,1,2,1,"3.401,34","744,28",18
712069008,0,42,F,4,"sem educacao formal",casado,"menos que $40K",blue,23,4,0,2,"2.260,02","1.614,08",33
715996983,0,47,M,4,"sem educacao formal",divorciado,"$80K - $120K",blue,30,5,2,2,"17.682,03","1.747,49",31
773466258,0,48,F,4,"ensino medio",casado,"$40K - $60K",blue,42,3,3,1,"4.206,65","1.144,35",22
798983508,0,43,M,1,mestrado,solteiro,"$80K - $120K",silver,37,4,2,3,"34.516,15","1.575,13",34
719117433,0,41,M,4,"ensino medio",na,"$80K - $120K",blue,36,4,0,3,"23.018,42","1.463,12",24
716451183,0,54,F,1,"sem educacao formal",casado,"$40K - $60K",blue,44,5,3,2,"5.556,64","1.706,57",21
718621608,1,54,F,2,"ensino medio",casado,na,blue,44,3,1,3,"6.094,27","909,43",14
715085733,0,61,M,0,mestrado,casado,"$40K - $60K",blue,52,3,2,1,"2.939,87","2.434,79",33
788977833,0,61,M,0,"sem educacao formal",casado,"$80K - $120K",blue,48,2,0,1,"5.362,12","1.876,13",41
720272958,1,48,M,2,"ensino medio",casado,"$120K +",blue,36,3,3,3,"27.126,02","1.000,75",25
708421833,0,45,F,4,mestrado,solteiro,"menos que $40K",blue,36,6,2,3,"3.342,44","1.139,19",30
709173108,1,54,F,4,mestrado,casado,na,blue,40,6,2,2,"2.532,68","799,60",21
709879458,0,54,F,3,doutorado,casado,na,blue,46,2,3,2,"1.900,47","1.881,80",45
715120608,0,44,M,3,mestrado,solteiro,"$60K - $80K",blue,37,2,2,3,"14.546,36","1.273,10",27
770632758,0,50,F,4,doutorado,solteiro,na,blue,36,2,2,3,"2.521,96","1.328,55",33
779078733,0,55,M,2,doutorado,casado,"$60K - $80K",blue,36,3,3,4,"16.427,37","1.579,45",36
771742533,0,48,M,2,mestrado,na,"$40K - $60K",blue,36,5,2,1,"13.068,70","937,65",28
720250158,0,45,M,2,graduacao,solteiro,"$60K - $80K",blue,33,6,0,3,"23.218,54","1.749,28",37
716458983,0,60,M,0,"ensino medio",casado,"$40K - $60K",blue,36,5,3,1,"3.281,26","1.424,52",29
713747733,0,55,M,2,"ensino medio",casado,"$40K - $60K",blue,47,5,2,3,"3.096,03","2.011,99",41
712270158,0,62,F,0,"ensino medio",casado,"$40K - $60K",blue,52,5,3,2,"2.052,34","1.208,58",31
789562383,0,38,F,1,"ensino medio",na,"menos que $40K",blue,30,2,0,3,"1.438,91","1.259,96",24
754897008,0,46,M,3,"ensino medio",solteiro,"$40K - $60K",blue,39,2,2,3,"9.432,64","1.319,74",26
819700533,0,50,M,0,"ensino medio",solteiro,"$120K +",silver,45,5,3,2,"14.938,19","949,70",27
712890408,0,45,M,2,"sem educacao formal",casado,"$60K - $80K",blue,36,5,2,3,"2.221,64","1.338,09",30
720248208,0,47,M,3,doutorado,divorciado,"$60K - $80K",blue,37,6,0,3,"5.731,58","1.554,39",26
779749908,0,48,M,4,graduacao,casado,"$60K - $80K",gold,33,2,3,2,"34.516,94","1.350,53",32
717401883,0,35,M,3,"sem educacao formal",casado,"$60K - $80K",blue,22,5,2,2,"6.985,17","1.694,63",44
721509558,0,51,M,2,mestrado,casado,"$120K +",blue,42,3,0,3,"24.221,87","1.678,66",40
710572458,0,36,F,3,"ensino medio",casado,na,blue,24,4,1,1,"15.439,14","2.069,58",43
714576183,0,47,M,4,mestrado,solteiro,"$80K - $120K",blue,36,6,2,3,"21.637,35","1.222,79",23
721425558,0,52,M,2,mestrado,solteiro,"$120K +",blue,37,2,2,3,"14.543,72","1.536,56",37
711109908,0,43,F,4,"sem educacao formal",casado,"menos que $40K",blue,36,2,1,1,"9.684,93","1.400,29",31
715203108,0,63,M,2,"ensino medio",casado,"$40K - $60K",blue,36,2,2,2,"5.007,61","1.050,52",28
710027508,0,61,M,0,mestrado,casado,"$60K - $80K",blue,54,3,0,2,"1.616,44","1.389,60",33
787464408,0,53,M,2,"sem educacao formal",solteiro,"$60K - $80K",blue,40,5,2,2,"19.116,74","1.184,30",29
783542133,0,53,F,3,mestrado,casado,"menos que $40K",blue,47,5,2,6,"2.759,61","2.093,03",42
708330858,1,57,M,3,mestrado,casado,"$120K +",blue,38,2,3,3,"8.249,68","678,76",11
714426783,0,38,F,2,mestrado,solteiro,na,blue,31,2,2,3,"14.041,09","1.467,33",29
712701333,0,53,M,3,"ensino medio",casado,"$60K - $80K",blue,43,5,2,3,"5.264,55","1.219,05",27
709494483,0,63,F,0,na,casado,"menos que $40K",blue,54,4,1,2,"2.420,01","1.730,40",36
773373108,0,49,F,4,"ensino medio",casado,"menos que $40K",blue,43,4,0,2,"2.826,24","1.025,22",28
715812258,0,45,M,2,"ensino medio",casado,"$80K - $120K",blue,34,5,2,5,"12.518,07","1.165,97",33
778286433,0,67,M,0,mestrado,casado,"$40K - $60K",blue,56,4,1,2,"5.876,90","2.133,40",55
789270033,0,48,M,3,mestrado,solteiro,"$80K - $120K",silver,37,3,3,2,"34.516,45","1.122,25",13
711569433,0,51,F,2,"sem educacao formal",divorciado,"menos que $40K",blue,38,4,2,1,"9.648,60","1.083,67",22
720214833,0,52,M,2,"ensino medio",solteiro,"$80K - $120K",silver,40,3,3,3,"34.516,34","1.234,15",23
709346133,0,55,F,2,"sem educacao formal",casado,na,blue,35,3,0,3,"3.025,33","1.277,33",23
788194458,0,34,M,3,"ensino medio",casado,"$60K - $80K",blue,26,4,3,3,"3.265,81","1.843,56",35
720779733,0,56,M,1,"sem educacao formal",casado,"$120K +",blue,36,3,2,2,"6.041,10","1.747,65",49
717424458,0,44,F,2,doutorado,casado,"menos que $40K",blue,36,3,2,3,"2.293,74","1.166,30",22
708820308,0,47,M,3,doutorado,na,"$80K - $120K",blue,36,6,2,2,"13.399,15","1.326,68",31
710558058,0,46,F,3,na,casado,"menos que $40K",blue,38,4,3,3,"4.317,78","1.619,40",36
770590758,0,43,F,3,mestrado,solteiro,"$40K - $60K",blue,29,5,0,2,"3.378,72","1.285,61",16
718490658,0,50,F,1,mestrado,solteiro,"menos que $40K",blue,36,4,3,1,"5.012,65","1.142,42",28
711985833,0,38,F,4,"sem educacao formal",solteiro,"menos que $40K",blue,30,4,0,1,"2.569,10","1.190,87",46
708967608,0,53,F,1,mestrado,solteiro,"menos que $40K",blue,45,3,2,1,"3.471,41","1.052,59",24
718505958,0,43,M,5,mestrado,divorciado,"$120K +",silver,31,5,3,3,"34.516,45","1.628,24",38
715024233,0,53,M,1,"ensino medio",casado,"$120K +",blue,36,6,2,3,"3.312,27","1.740,69",32
779249583,0,56,F,1,mestrado,casado,"menos que $40K",blue,38,4,3,3,"2.578,80","1.378,69",29
709278258,1,54,M,2,na,casado,"$40K - $60K",blue,44,4,2,3,"2.902,27","996,12",26
778928283,0,57,F,3,"ensino medio",casado,"menos que $40K",blue,39,3,1,2,"2.742,66","1.389,74",32
712299858,0,62,M,1,"ensino medio",casado,"menos que $40K",blue,53,5,3,3,"2.077,33","1.365,10",38
799224108,0,46,F,4,mestrado,solteiro,"menos que $40K",blue,40,5,2,1,"6.265,85","1.715,26",43
809976033,0,49,M,2,"sem educacao formal",casado,"$60K - $80K",blue,44,6,0,3,"7.819,45","1.582,69",25
716203308,0,52,M,3,mestrado,solteiro,"$80K - $120K",blue,42,6,3,3,"2.731,13","1.220,43",22
714871683,1,58,M,1,"sem educacao formal",casado,"$40K - $60K",blue,36,2,3,4,"1.438,23","715,18",13
716139933,0,54,M,0,"ensino medio",casado,"$80K - $120K",blue,36,3,2,1,"16.286,97","2.552,41",49
716984658,0,49,M,1,mestrado,casado,"$120K +",blue,39,3,3,2,"34.516,58","1.106,62",31
713086008,0,58,F,3,"ensino medio",casado,"menos que $40K",blue,47,6,0,1,"2.609,01","1.731,12",34
713773458,0,52,M,2,"ensino medio",solteiro,"$60K - $80K",blue,45,5,2,3,"7.567,16","1.435,34",32
719242533,0,41,M,5,"ensino medio",casado,"$60K - $80K",blue,33,5,3,3,"22.770,58","1.882,50",38
772712658,0,62,F,0,"sem educacao formal",casado,"menos que $40K",blue,50,5,2,1,"3.791,82","2.058,17",34
788868858,0,54,M,2,mestrado,casado,"menos que $40K",blue,39,4,2,4,"2.702,09","1.658,87",32
811898133,0,40,F,3,"ensino medio",divorciado,"menos que $40K",blue,35,3,3,1,"2.555,83","1.334,12",32
788808633,0,43,M,3,mestrado,casado,"$80K - $120K",blue,26,5,2,3,"2.355,74","1.441,86",29
779804208,0,53,F,2,mestrado,solteiro,"$40K - $60K",blue,42,6,0,2,"5.332,95","1.371,53",39
781391058,0,55,M,1,"sem educacao formal",solteiro,"$40K - $60K",blue,49,6,2,3,"1.443,22","1.991,84",38
790134408,0,46,M,4,mestrado,solteiro,"$60K - $80K",blue,39,6,3,2,"10.741,31","1.278,64",22
788853258,0,41,M,1,"sem educacao formal",casado,"$60K - $80K",blue,25,3,0,2,"7.984,59","1.734,17",39
711857733,0,49,M,3,"sem educacao formal",solteiro,"$60K - $80K",blue,32,3,2,2,"18.584,78","1.330,66",34
822969858,0,61,F,0,mestrado,casado,na,blue,56,4,3,1,"5.585,78","1.787,12",31
719554758,0,46,M,2,"sem educacao formal",casado,"$80K - $120K",blue,38,6,2,3,"34.516,15","1.672,98",32
711643458,0,50,F,1,"sem educacao formal",casado,"menos que $40K",blue,43,6,4,3,"1.438,31","1.439,45",41
788830683,0,40,M,2,mestrado,solteiro,"$80K - $120K",blue,24,5,0,1,"2.478,30","1.558,60",31
807030858,0,51,M,4,"ensino medio",solteiro,"$120K +",blue,46,6,3,3,"34.516,25","1.795,79",47
793059108,0,50,F,2,mestrado,casado,"$40K - $60K",blue,44,6,3,2,"2.339,82","893,56",22
716568708,0,47,F,2,mestrado,casado,"menos que $40K",blue,36,6,2,3,"2.726,65","1.099,14",27
828281733,0,43,M,4,na,casado,"$120K +",blue,39,3,3,3,"14.881,06","1.408,68",23
717229158,0,36,F,4,mestrado,casado,"$40K - $60K",blue,36,6,3,3,"1.628,54","1.893,82",15
715915458,0,47,F,2,mestrado,casado,"menos que $40K",blue,34,5,2,2,"3.156,16","1.151,85",31
819129858,0,46,F,2,mestrado,solteiro,"menos que $40K",blue,41,5,0,3,"4.745,56","1.519,20",31
713441958,0,46,M,2,"ensino medio",casado,"$120K +",blue,36,5,2,3,"19.727,27","1.245,27",25
719091333,0,52,M,0,"sem educacao formal",casado,"$60K - $80K",blue,36,3,2,3,"22.720,12","1.102,31",27
708666258,0,43,M,4,na,casado,"$40K - $60K",blue,36,5,0,3,"8.129,12","1.402,20",33
714914583,0,40,F,4,mestrado,solteiro,"menos que $40K",blue,27,6,3,2,"3.751,64","1.060,56",30
714363858,0,54,F,4,"ensino medio",casado,"menos que $40K",blue,36,3,3,5,"1.594,95","1.459,90",35
721347408,0,55,F,1,"ensino medio",solteiro,"menos que $40K",blue,43,4,0,2,"2.569,81","1.456,45",39
809608533,0,49,F,4,doutorado,solteiro,na,blue,44,6,2,3,"18.206,92","1.439,96",48
772047183,0,45,M,4,"ensino medio",casado,"$40K - $60K",blue,34,6,3,3,"3.104,08","1.353,35",24
714217908,0,49,M,3,mestrado,casado,"$40K - $60K",blue,41,5,2,3,"2.406,44","1.173,67",32
714819183,0,63,M,1,"sem educacao formal",casado,"$80K - $120K",blue,36,5,3,2,"24.572,00","1.746,91",28
716455683,0,40,F,3,"ensino medio",solteiro,"menos que $40K",gold,36,3,3,2,"15.534,85","1.279,80",28
710865633,0,41,F,2,mestrado,casado,"menos que $40K",silver,33,4,0,2,"12.301,26","1.307,95",29
752952108,0,37,M,4,mestrado,casado,"$80K - $120K",blue,26,6,3,2,"2.846,62","1.473,58",37
712595433,0,58,M,2,"sem educacao formal",na,"$120K +",blue,49,6,3,2,"9.788,53","1.805,18",37
714982383,0,55,M,2,"ensino medio",casado,"$60K - $80K",blue,36,4,3,3,"7.231,03","1.421,31",23
813814008,0,53,F,1,"ensino medio",casado,"menos que $40K",blue,48,6,2,3,"2.324,47","1.272,96",37
794545983,0,57,M,2,mestrado,casado,"$80K - $120K",blue,40,3,3,2,"12.208,45","1.409,90",34
708288108,1,43,M,4,doutorado,na,"$80K - $120K",blue,30,2,3,5,"5.639,00","647,10",15
715585158,0,58,M,1,mestrado,casado,"$60K - $80K",blue,46,3,2,3,"10.021,42","1.275,53",25
810449883,0,64,M,0,na,casado,"menos que $40K",blue,56,6,0,1,"2.215,27","1.270,48",27
789863208,0,54,F,2,mestrado,casado,"menos que $40K",blue,44,3,3,2,"2.027,76","1.702,03",37
715022133,0,53,M,2,mestrado,casado,"$60K - $80K",blue,47,6,2,2,"6.363,88","1.256,35",26
712506708,0,39,F,3,graduacao,solteiro,"menos que $40K",blue,25,6,2,1,"3.920,86","3.178,30",53
715699983,0,56,M,3,"ensino medio",casado,"$60K - $80K",blue,36,5,3,1,"9.226,70","1.626,97",29
818942433,0,54,F,4,na,divorciado,"menos que $40K",blue,49,6,1,1,"9.376,41","1.562,81",33
712459233,0,59,F,1,doutorado,casado,"$40K - $60K",blue,46,5,3,3,"1.944,32","1.960,42",57
716545383,0,42,M,3,"sem educacao formal",solteiro,"$40K - $60K",blue,36,3,0,1,"9.599,03","1.154,25",38
721144383,0,42,M,4,mestrado,casado,"$60K - $80K",silver,28,5,2,1,"28.202,31","1.629,33",38
821837958,0,43,M,3,graduacao,na,"$80K - $120K",blue,39,3,1,3,"24.850,92","1.226,34",25
804359133,0,55,M,0,"ensino medio",casado,"$120K +",blue,49,5,3,3,"3.805,20","1.743,13",27
713308683,0,52,M,1,"sem educacao formal",solteiro,"$80K - $120K",blue,37,5,2,2,"2.733,85","1.139,41",39
788780958,0,46,M,1,"sem educacao formal",na,"$40K - $60K",blue,27,6,3,3,"12.781,87","1.073,87",21
717354558,1,57,M,2,"sem educacao formal",casado,"$120K +",blue,40,3,3,3,"3.106,12","683,34",17
798473808,0,48,M,3,graduacao,casado,"$80K - $120K",blue,42,3,0,3,"7.477,58","1.159,59",32
712372158,0,45,M,4,na,casado,"$120K +",blue,33,6,3,1,"34.516,68","1.859,19",47
715192308,0,48,M,2,"ensino medio",casado,"$120K +",blue,36,6,2,5,"29.963,34","1.205,72",28
708813033,0,47,M,1,mestrado,solteiro,"$40K - $60K",blue,36,5,0,3,"6.509,42","1.409,82",37
714639783,1,42,M,3,graduacao,casado,"$60K - $80K",blue,34,3,3,3,"13.450,22","1.000,97",18
709311633,0,41,M,2,mestrado,na,"$60K - $80K",silver,36,6,0,2,"27.000,76","1.209,75",39
709470858,0,51,M,4,graduacao,casado,"$120K +",silver,31,5,1,2,"34.516,10","1.366,35",25
717292758,0,55,F,2,mestrado,solteiro,"menos que $40K",blue,47,5,2,3,"6.347,91","1.161,54",44
779241783,0,67,M,1,"sem educacao formal",casado,"$40K - $60K",blue,49,4,2,3,"3.106,57","1.512,02",38
715205358,0,39,M,1,mestrado,casado,"$60K - $80K",blue,31,4,1,1,"2.536,27","1.750,80",35
778871508,0,54,M,3,doutorado,solteiro,"$60K - $80K",blue,35,6,0,3,"13.048,60","1.170,71",24
779462433,0,55,F,2,na,casado,"menos que $40K",blue,37,3,1,3,"2.453,25","2.218,27",50
710147958,0,47,M,3,"ensino medio",casado,"$40K - $60K",silver,36,3,2,2,"16.138,29","1.198,46",33
709864833,0,49,M,2,doutorado,casado,"$60K - $80K",blue,38,3,0,2,"8.077,65","1.329,74",26
778868958,1,42,F,2,mestrado,casado,"menos que $40K",blue,23,3,3,3,"1.929,53","857,65",36
717276708,0,57,M,2,na,solteiro,"$80K - $120K",blue,36,3,2,3,"3.127,61","1.470,85",30
710004933,0,44,M,5,"sem educacao formal",casado,"$60K - $80K",blue,36,3,2,3,"8.645,74","1.435,93",25
753606108,0,56,M,3,na,solteiro,"$60K - $80K",blue,49,3,3,1,"1.438,90","1.093,14",22
710940183,1,49,F,3,mestrado,casado,"menos que $40K",blue,38,6,2,3,"2.185,35","715,45",20
718927533,0,45,M,3,mestrado,solteiro,"$80K - $120K",blue,32,5,2,2,"24.487,13","1.512,38",42
719337408,0,63,M,0,"ensino medio",casado,"$60K - $80K",blue,36,6,3,2,"2.567,81","2.399,15",43
772308408,0,44,M,3,mestrado,solteiro,"$80K - $120K",blue,33,6,3,3,"4.131,35","906,20",22
712981383,0,44,F,4,graduacao,casado,"menos que $40K",silver,37,3,2,2,"10.790,91","1.052,41",16
790099758,0,40,M,3,"ensino medio",casado,"$40K - $60K",blue,33,4,3,3,"6.884,71","975,32",11
709547658,1,39,M,2,"sem educacao formal",solteiro,"$60K - $80K",blue,36,5,3,3,"13.961,22","783,91",20
778770783,0,42,M,4,"ensino medio",casado,"$80K - $120K",blue,30,6,0,1,"29.801,87","990,42",21
713134458,0,54,M,3,"ensino medio",casado,"$120K +",blue,43,4,1,1,"13.219,59","1.097,59",24
712159083,1,58,F,4,na,casado,"menos que $40K",blue,46,2,3,3,"2.536,46","901,87",35
713639958,0,46,F,4,mestrado,divorciado,"menos que $40K",blue,36,5,1,3,"9.478,46","1.327,64",41
771180033,0,47,F,4,na,divorciado,"$40K - $60K",blue,34,6,2,1,"3.502,74","1.814,79",31
717916758,0,67,F,0,na,casado,na,blue,56,4,3,3,"10.509,35","1.365,40",34
711089733,0,50,F,2,graduacao,divorciado,"menos que $40K",blue,36,3,0,3,"1.491,47","1.058,46",34
716988633,0,55,M,0,"ensino medio",divorciado,"$60K - $80K",blue,46,6,2,1,"9.734,10","1.476,19",38
779031033,0,46,F,2,mestrado,casado,"$40K - $60K",blue,22,6,3,1,"2.305,95","1.230,45",36
716302383,0,47,F,4,"sem educacao formal",casado,"$40K - $60K",blue,36,3,3,1,"14.241,25","1.581,18",44
718281408,0,36,F,2,na,casado,"$40K - $60K",blue,25,3,2,1,"4.789,26","1.534,85",29
721333233,0,40,M,4,doutorado,divorciado,"$60K - $80K",blue,34,4,3,2,"23.138,99","1.612,96",39
794496033,0,57,M,2,na,solteiro,"$80K - $120K",blue,38,6,3,1,"23.008,80","1.302,43",36
710519433,0,48,M,1,na,divorciado,"$80K - $120K",blue,36,3,0,1,"3.131,28","1.439,08",40
814995933,0,58,F,3,mestrado,casado,"menos que $40K",blue,53,5,2,3,"5.798,11","1.724,14",45
721469433,0,48,M,3,mestrado,solteiro,"$40K - $60K",blue,36,5,3,2,"6.880,15","1.784,37",35
788386908,0,48,M,3,mestrado,na,"$80K - $120K",platinum,41,3,2,2,"34.516,25","1.156,61",29
717198633,0,53,F,2,graduacao,casado,"$40K - $60K",blue,34,6,1,2,"2.075,97","2.556,23",49
767695083,0,50,M,2,mestrado,casado,"$80K - $120K",blue,44,3,0,3,"4.589,70","1.590,84",37
711791583,1,52,F,1,mestrado,solteiro,"menos que $40K",blue,40,1,2,2,"2.317,39","884,01",19
712315683,1,53,F,2,"sem educacao formal",solteiro,"menos que $40K",blue,45,1,1,1,"1.981,93","973,88",25
710038008,0,56,F,1,mestrado,solteiro,"$40K - $60K",blue,47,3,1,2,"6.038,72","1.447,17",30
789129033,0,44,M,5,na,solteiro,"$80K - $120K",blue,32,5,2,3,"14.910,46","1.150,27",26
718349058,0,49,M,3,"ensino medio",casado,"$80K - $120K",blue,39,3,2,3,"29.659,48","1.193,96",21
789842283,1,54,M,2,mestrado,casado,"$60K - $80K",blue,42,3,2,3,"4.320,56","706,26",21
714513033,0,39,F,1,na,solteiro,"$40K - $60K",blue,36,6,3,1,"11.214,00","1.257,47",23
714717483,0,39,F,3,"sem educacao formal",divorciado,na,blue,29,5,2,1,"26.181,89","1.303,98",35
714900408,0,41,F,4,"ensino medio",solteiro,"menos que $40K",blue,31,3,0,1,"5.773,68","1.306,90",39
719418933,1,53,M,2,"sem educacao formal",casado,"$80K - $120K",blue,36,1,3,3,"4.503,98","748,51",20
720115683,0,47,M,3,"sem educacao formal",casado,"$80K - $120K",blue,36,6,2,2,"29.770,89","1.774,98",42
779504058,0,46,F,2,doutorado,casado,"menos que $40K",blue,28,5,1,1,"5.014,07","1.209,54",25
795979833,0,53,F,1,"ensino medio",casado,"menos que $40K",blue,47,6,2,1,"3.445,73","1.074,67",31
717392358,0,60,M,1,mestrado,casado,"$80K - $120K",blue,50,6,2,2,"23.412,47","1.786,60",50
718640508,0,59,F,0,mestrado,solteiro,"menos que $40K",blue,46,4,2,1,"3.044,23","1.456,04",36
803366358,0,38,M,1,na,solteiro,"$60K - $80K",blue,29,5,1,2,"14.596,43","1.300,02",25
709230708,0,56,M,4,"sem educacao formal",solteiro,"menos que $40K",blue,36,3,2,2,"3.864,94","1.470,79",42
781794708,1,35,M,3,doutorado,na,"$80K - $120K",blue,29,2,3,1,"17.030,72","715,56",25
801383808,0,50,M,3,mestrado,solteiro,"$60K - $80K",blue,44,4,3,2,"23.090,96","1.198,34",24
710677608,0,53,M,2,doutorado,na,"$80K - $120K",blue,36,4,0,2,"29.205,28","1.556,86",43
708217758,0,63,M,2,mestrado,casado,"$60K - $80K",blue,49,5,3,2,"14.035,68","1.606,92",30
714272658,1,43,F,2,"sem educacao formal",solteiro,"menos que $40K",blue,24,2,2,3,"2.962,93","929,33",31
717469158,0,46,M,2,na,casado,"$80K - $120K",blue,30,6,0,3,"18.578,58","1.606,09",54
711864783,0,61,M,1,"sem educacao formal",solteiro,"$60K - $80K",blue,46,5,2,3,"2.201,56","1.199,06",32
719407983,0,37,F,0,doutorado,casado,"menos que $40K",blue,25,4,2,3,"2.061,78","2.400,07",60
710665533,0,42,F,5,doutorado,casado,na,blue,23,4,2,2,"24.602,34","1.337,75",44
716804283,0,41,M,2,"sem educacao formal",divorciado,"$120K +",blue,29,3,2,2,"15.911,06","1.270,57",33
767294658,1,56,M,2,graduacao,solteiro,"$120K +",blue,50,2,3,2,"16.867,12","654,61",14
709122483,0,56,M,3,mestrado,casado,"$60K - $80K",blue,37,3,0,3,"2.783,94","1.909,12",54
708241233,1,52,F,3,doutorado,solteiro,"menos que $40K",blue,47,3,2,3,"2.972,30","922,94",25
717860358,0,40,F,3,"ensino medio",solteiro,"$40K - $60K",blue,36,5,2,3,"5.124,46","1.158,63",42
789337233,0,63,M,1,mestrado,casado,"$40K - $60K",blue,53,6,2,6,"2.880,27","1.323,14",26
720902133,0,58,M,1,"ensino medio",solteiro,"$40K - $60K",blue,46,4,0,1,"5.579,43","1.025,37",35
721043058,0,58,M,4,na,casado,"$60K - $80K",blue,44,5,3,1,"12.010,14","1.700,49",35
711870333,0,46,M,2,"sem educacao formal",divorciado,"$80K - $120K",blue,36,6,3,3,"34.516,99","1.628,57",51
708398283,0,37,F,1,mestrado,casado,"$40K - $60K",blue,29,5,2,2,"4.394,57","1.377,24",32
715878183,0,46,M,4,mestrado,solteiro,"$80K - $120K",blue,35,4,3,3,"18.325,22","1.517,95",33
719451483,0,46,F,4,doutorado,casado,"menos que $40K",blue,37,5,2,3,"3.773,73","1.528,14",25
709110633,0,41,M,1,mestrado,solteiro,"$80K - $120K",blue,29,5,3,1,"21.684,80","1.329,95",24
721059033,0,48,F,3,"ensino medio",divorciado,"$40K - $60K",blue,40,4,2,1,"1.919,28","1.505,87",33
779912283,0,49,F,3,mestrado,solteiro,"$40K - $60K",blue,33,5,2,3,"9.995,38","1.172,88",38
717701733,0,44,M,2,mestrado,casado,"$80K - $120K",blue,35,3,2,2,"11.910,90","1.646,24",39
709913733,0,39,F,3,graduacao,casado,"menos que $40K",blue,36,4,0,2,"2.279,86","1.693,38",32
